Date,MMM,AXP,AMGN,AAPL,BA,CAT,CVX,CSCO,KO,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PG,CRM,TRV,UNH,VZ,V,WBA,WMT,DIS
2017-05-05,176.7091064453125,73.91929626464844,146.11260986328125,35.36949157714844,173.0062713623047,90.32090759277344,88.69363403320312,30.57537078857422,38.628414154052734,,176.7091064453125,176.7091064453125,176.7091064453125,176.7091064453125,176.7091064453125,176.7091064453125,176.7091064453125,176.7091064453125,176.7091064453125,176.7091064453125,176.7091064453125,176.7091064453125,176.7091064453125,176.7091064453125,176.7091064453125,176.7091064453125,176.7091064453125,176.7091064453125,176.7091064453125,30.57537078857422
2017-05-08,176.04441833496094,73.76830291748047,145.41688537597656,36.33113861083984,173.95069885253906,90.07618713378906,89.43978118896484,30.486469268798828,38.80524063110352,,176.04441833496094,176.04441833496094,176.04441833496094,176.04441833496094,176.04441833496094,176.04441833496094,176.04441833496094,176.04441833496094,176.04441833496094,176.04441833496094,176.04441833496094,176.04441833496094,176.04441833496094,176.04441833496094,176.04441833496094,176.04441833496094,176.04441833496094,176.04441833496094,176.04441833496094,30.486469268798828
2017-05-09,175.43295288085938,74.0325698852539,145.5863800048828,36.5638313293457,174.78302001953125,90.003662109375,88.0983657836914,30.139726638793945,38.46926498413086,,175.43295288085938,175.43295288085938,175.43295288085938,175.43295288085938,175.43295288085938,175.43295288085938,175.43295288085938,175.43295288085938,175.43295288085938,175.43295288085938,175.43295288085938,175.43295288085938,175.43295288085938,175.43295288085938,175.43295288085938,175.43295288085938,175.43295288085938,175.43295288085938,175.43295288085938,30.139726638793945
2017-05-10,174.2631378173828,74.23077392578125,143.16912841796875,36.39049530029297,172.60629272460938,90.97359466552734,89.28887939453125,29.997472763061523,38.52231597900391,,174.2631378173828,174.2631378173828,174.2631378173828,174.2631378173828,174.2631378173828,174.2631378173828,174.2631378173828,174.2631378173828,174.2631378173828,174.2631378173828,174.2631378173828,174.2631378173828,174.2631378173828,174.2631378173828,174.2631378173828,174.2631378173828,174.2631378173828,174.2631378173828,174.2631378173828,29.997472763061523
2017-05-11,174.3606719970703,73.54178619384766,142.78561401367188,36.70520782470703,173.32244873046875,91.5446548461914,89.0457534790039,29.899673461914062,38.61072540283203,,174.3606719970703,174.3606719970703,174.3606719970703,174.3606719970703,174.3606719970703,174.3606719970703,174.3606719970703,174.3606719970703,174.3606719970703,174.3606719970703,174.3606719970703,174.3606719970703,174.3606719970703,174.3606719970703,174.3606719970703,174.3606719970703,174.3606719970703,174.3606719970703,174.3606719970703,29.899673461914062
2017-05-12,174.20114135742188,73.13594818115234,142.91049194335938,37.21782302856445,172.6722869873047,91.29086303710938,88.83616638183594,29.739643096923828,38.53999328613281,,174.20114135742188,174.20114135742188,174.20114135742188,174.20114135742188,174.20114135742188,174.20114135742188,174.20114135742188,174.20114135742188,174.20114135742188,174.20114135742188,174.20114135742188,174.20114135742188,174.20114135742188,174.20114135742188,174.20114135742188,174.20114135742188,174.20114135742188,174.20114135742188,174.20114135742188,29.739643096923828
2017-05-15,175.14048767089844,73.92877197265625,143.7190704345703,37.12245178222656,171.86196899414062,92.84090423583984,89.58232116699219,30.433120727539062,38.66377639770508,,175.14048767089844,175.14048767089844,175.14048767089844,175.14048767089844,175.14048767089844,175.14048767089844,175.14048767089844,175.14048767089844,175.14048767089844,175.14048767089844,175.14048767089844,175.14048767089844,175.14048767089844,175.14048767089844,175.14048767089844,175.14048767089844,175.14048767089844,175.14048767089844,175.14048767089844,30.433120727539062
2017-05-16,175.38864135742188,73.739990234375,143.73704528808594,37.06761932373047,172.154052734375,92.76839447021484,89.91767883300781,30.495361328125,38.76987075805664,,175.38864135742188,175.38864135742188,175.38864135742188,175.38864135742188,175.38864135742188,175.38864135742188,175.38864135742188,175.38864135742188,175.38864135742188,175.38864135742188,175.38864135742188,175.38864135742188,175.38864135742188,175.38864135742188,175.38864135742188,175.38864135742188,175.38864135742188,175.38864135742188,175.38864135742188,30.495361328125
2017-05-17,173.69924926757812,72.07889556884766,141.10470581054688,35.82304763793945,168.46029663085938,90.77416229248048,88.67269897460938,30.06859397888184,38.840606689453125,,173.69924926757812,173.69924926757812,173.69924926757812,173.69924926757812,173.69924926757812,173.69924926757812,173.69924926757812,173.69924926757812,173.69924926757812,173.69924926757812,173.69924926757812,173.69924926757812,173.69924926757812,173.69924926757812,173.69924926757812,173.69924926757812,173.69924926757812,173.69924926757812,173.69924926757812,30.06859397888184
2017-05-18,174.05587768554688,72.08831787109375,141.91326904296875,36.36903762817383,167.15992736816406,90.8466796875,89.07077026367188,27.899250030517575,38.72566223144531,,174.05587768554688,174.05587768554688,174.05587768554688,174.05587768554688,174.05587768554688,174.05587768554688,174.05587768554688,174.05587768554688,174.05587768554688,174.05587768554688,174.05587768554688,174.05587768554688,174.05587768554688,174.05587768554688,174.05587768554688,174.05587768554688,174.05587768554688,174.05587768554688,174.05587768554688,27.899250030517575
2017-05-19,174.55506896972656,72.4847183227539,140.6105499267578,36.49301910400391,170.32598876953125,92.8499755859375,90.21410369873048,27.74811172485352,38.8140869140625,,174.55506896972656,174.55506896972656,174.55506896972656,174.55506896972656,174.55506896972656,174.55506896972656,174.55506896972656,174.55506896972656,174.55506896972656,174.55506896972656,174.55506896972656,174.55506896972656,174.55506896972656,174.55506896972656,174.55506896972656,174.55506896972656,174.55506896972656,174.55506896972656,174.55506896972656,27.74811172485352
2017-05-22,176.9710693359375,72.65461730957031,137.47508239746094,36.714752197265625,173.0680389404297,92.72308349609376,89.8753433227539,28.08595848083496,39.061641693115234,,176.9710693359375,176.9710693359375,176.9710693359375,176.9710693359375,176.9710693359375,176.9710693359375,176.9710693359375,176.9710693359375,176.9710693359375,176.9710693359375,176.9710693359375,176.9710693359375,176.9710693359375,176.9710693359375,176.9710693359375,176.9710693359375,176.9710693359375,176.9710693359375,176.9710693359375,28.08595848083496
2017-05-23,176.2756805419922,72.86224365234375,138.41842651367188,36.66944885253906,172.89845275878906,93.93775177001952,90.00236511230469,28.23710250854492,39.247318267822266,,176.2756805419922,176.2756805419922,176.2756805419922,176.2756805419922,176.2756805419922,176.2756805419922,176.2756805419922,176.2756805419922,176.2756805419922,176.2756805419922,176.2756805419922,176.2756805419922,176.2756805419922,176.2756805419922,176.2756805419922,176.2756805419922,176.2756805419922,176.2756805419922,176.2756805419922,28.23710250854492
2017-05-24,176.0617218017578,72.7867431640625,138.8946075439453,36.55977249145508,174.55685424804688,94.22781372070312,89.96001434326172,27.997053146362305,39.81316757202149,,176.0617218017578,176.0617218017578,176.0617218017578,176.0617218017578,176.0617218017578,176.0617218017578,176.0617218017578,176.0617218017578,176.0617218017578,176.0617218017578,176.0617218017578,176.0617218017578,176.0617218017578,176.0617218017578,176.0617218017578,176.0617218017578,176.0617218017578,176.0617218017578,176.0617218017578,27.997053146362305
2017-05-25,177.88929748535156,73.0887680053711,139.64024353027344,36.68613815307617,176.2718048095703,95.19773864746094,89.01993560791016,27.95259666442871,40.149147033691406,,177.88929748535156,177.88929748535156,177.88929748535156,177.88929748535156,177.88929748535156,177.88929748535156,177.88929748535156,177.88929748535156,177.88929748535156,177.88929748535156,177.88929748535156,177.88929748535156,177.88929748535156,177.88929748535156,177.88929748535156,177.88929748535156,177.88929748535156,177.88929748535156,177.88929748535156,27.95259666442871
2017-05-26,178.8966827392578,73.10762786865234,139.262939453125,36.624149322509766,175.81948852539062,95.77788543701172,88.68965148925781,28.005943298339844,40.13146209716797,,178.8966827392578,178.8966827392578,178.8966827392578,178.8966827392578,178.8966827392578,178.8966827392578,178.8966827392578,178.8966827392578,178.8966827392578,178.8966827392578,178.8966827392578,178.8966827392578,178.8966827392578,178.8966827392578,178.8966827392578,178.8966827392578,178.8966827392578,178.8966827392578,178.8966827392578,28.005943298339844
2017-05-30,180.47463989257807,72.75841522216797,138.22076416015625,36.638450622558594,176.09275817871094,95.60565185546876,88.13066101074219,28.16597557067871,40.16683197021485,,180.47463989257807,180.47463989257807,180.47463989257807,180.47463989257807,180.47463989257807,180.47463989257807,180.47463989257807,180.47463989257807,180.47463989257807,180.47463989257807,180.47463989257807,180.47463989257807,180.47463989257807,180.47463989257807,180.47463989257807,180.47463989257807,180.47463989257807,180.47463989257807,180.47463989257807,28.16597557067871
2017-05-31,182.2843475341797,72.61685180664062,139.46957397460938,36.42148971557617,176.79945373535156,95.56938934326172,87.63947296142578,28.032611846923828,40.20219039916992,,182.2843475341797,182.2843475341797,182.2843475341797,182.2843475341797,182.2843475341797,182.2843475341797,182.2843475341797,182.2843475341797,182.2843475341797,182.2843475341797,182.2843475341797,182.2843475341797,182.2843475341797,182.2843475341797,182.2843475341797,182.2843475341797,182.2843475341797,182.2843475341797,182.2843475341797,28.032611846923828
2017-06-01,182.1774139404297,73.88156127929688,140.3679962158203,36.52162551879883,176.50733947753906,95.7688217163086,88.30853271484375,28.290447235107425,40.48512649536133,,182.1774139404297,182.1774139404297,182.1774139404297,182.1774139404297,182.1774139404297,182.1774139404297,182.1774139404297,182.1774139404297,182.1774139404297,182.1774139404297,182.1774139404297,182.1774139404297,182.1774139404297,182.1774139404297,182.1774139404297,182.1774139404297,182.1774139404297,182.1774139404297,182.1774139404297,28.290447235107425
2017-06-02,184.27239990234372,74.07975769042969,142.98236083984375,37.06284713745117,179.24937438964844,96.04075622558594,87.32611083984375,28.43269920349121,40.57352828979492,,184.27239990234372,184.27239990234372,184.27239990234372,184.27239990234372,184.27239990234372,184.27239990234372,184.27239990234372,184.27239990234372,184.27239990234372,184.27239990234372,184.27239990234372,184.27239990234372,184.27239990234372,184.27239990234372,184.27239990234372,184.27239990234372,184.27239990234372,184.27239990234372,184.27239990234372,28.43269920349121
2017-06-05,183.8445281982422,74.53280639648438,143.9436492919922,36.70044708251953,178.0432586669922,95.36090850830078,87.39385223388672,28.23710250854492,40.661956787109375,,183.8445281982422,183.8445281982422,183.8445281982422,183.8445281982422,183.8445281982422,183.8445281982422,183.8445281982422,183.8445281982422,183.8445281982422,183.8445281982422,183.8445281982422,183.8445281982422,183.8445281982422,183.8445281982422,183.8445281982422,183.8445281982422,183.8445281982422,183.8445281982422,183.8445281982422,28.23710250854492
2017-06-06,183.1223907470703,74.41954803466797,143.3237762451172,36.82441711425781,175.9702606201172,94.77172088623048,88.22383880615234,28.05928421020508,40.65311050415039,,183.1223907470703,183.1223907470703,183.1223907470703,183.1223907470703,183.1223907470703,183.1223907470703,183.1223907470703,183.1223907470703,183.1223907470703,183.1223907470703,183.1223907470703,183.1223907470703,183.1223907470703,183.1223907470703,183.1223907470703,183.1223907470703,183.1223907470703,183.1223907470703,183.1223907470703,28.05928421020508
2017-06-07,182.76577758789065,75.32559967041016,145.23739624023438,37.04376983642578,177.2423095703125,93.82896423339844,87.88507080078125,28.103740692138672,40.2375602722168,,182.76577758789065,182.76577758789065,182.76577758789065,182.76577758789065,182.76577758789065,182.76577758789065,182.76577758789065,182.76577758789065,182.76577758789065,182.76577758789065,182.76577758789065,182.76577758789065,182.76577758789065,182.76577758789065,182.76577758789065,182.76577758789065,182.76577758789065,182.76577758789065,182.76577758789065,28.103740692138672
2017-06-08,183.5948638916016,75.45772552490234,146.12681579589844,36.95317077636719,178.96669006347656,95.18869018554688,88.07984161376953,28.103740692138672,39.90158462524414,,183.5948638916016,183.5948638916016,183.5948638916016,183.5948638916016,183.5948638916016,183.5948638916016,183.5948638916016,183.5948638916016,183.5948638916016,183.5948638916016,183.5948638916016,183.5948638916016,183.5948638916016,183.5948638916016,183.5948638916016,183.5948638916016,183.5948638916016,183.5948638916016,183.5948638916016,28.103740692138672
2017-06-09,184.4774475097656,75.7975082397461,147.39356994628906,35.52024459838867,179.0609130859375,96.01355743408205,90.11247253417967,27.890363693237305,40.06957626342773,,184.4774475097656,184.4774475097656,184.4774475097656,184.4774475097656,184.4774475097656,184.4774475097656,184.4774475097656,184.4774475097656,184.4774475097656,184.4774475097656,184.4774475097656,184.4774475097656,184.4774475097656,184.4774475097656,184.4774475097656,184.4774475097656,184.4774475097656,184.4774475097656,184.4774475097656,27.890363693237305
2017-06-12,184.88755798339844,75.66535186767578,148.13031005859375,34.67146301269531,179.03265380859375,96.14954376220705,91.50141143798828,27.783672332763672,40.07841873168945,,184.88755798339844,184.88755798339844,184.88755798339844,184.88755798339844,184.88755798339844,184.88755798339844,184.88755798339844,184.88755798339844,184.88755798339844,184.88755798339844,184.88755798339844,184.88755798339844,184.88755798339844,184.88755798339844,184.88755798339844,184.88755798339844,184.88755798339844,184.88755798339844,184.88755798339844,27.783672332763672
2017-06-13,186.42091369628903,76.06175994873047,147.72596740722656,34.95042037963867,180.05972290039062,95.85946655273438,91.57763671875,28.18375587463379,40.140811920166016,,186.42091369628903,186.42091369628903,186.42091369628903,186.42091369628903,186.42091369628903,186.42091369628903,186.42091369628903,186.42091369628903,186.42091369628903,186.42091369628903,186.42091369628903,186.42091369628903,186.42091369628903,186.42091369628903,186.42091369628903,186.42091369628903,186.42091369628903,186.42091369628903,186.42091369628903,28.18375587463379
2017-06-14,187.22325134277344,76.29772186279297,148.3279266357422,34.609474182128906,181.2752685546875,94.916748046875,90.2818603515625,28.0948486328125,40.38149642944336,,187.22325134277344,187.22325134277344,187.22325134277344,187.22325134277344,187.22325134277344,187.22325134277344,187.22325134277344,187.22325134277344,187.22325134277344,187.22325134277344,187.22325134277344,187.22325134277344,187.22325134277344,187.22325134277344,187.22325134277344,187.22325134277344,187.22325134277344,187.22325134277344,187.22325134277344,28.0948486328125
2017-06-15,188.3643798828125,76.16558074951172,147.4384765625,34.402042388916016,184.1680603027344,96.4486846923828,90.05318450927734,28.077068328857425,40.3369255065918,,188.3643798828125,188.3643798828125,188.3643798828125,188.3643798828125,188.3643798828125,188.3643798828125,188.3643798828125,188.3643798828125,188.3643798828125,188.3643798828125,188.3643798828125,188.3643798828125,188.3643798828125,188.3643798828125,188.3643798828125,188.3643798828125,188.3643798828125,188.3643798828125,188.3643798828125,28.077068328857425
2017-06-16,190.1027984619141,76.87345123291016,145.92015075683594,33.92043685913086,185.1009063720703,97.53643035888672,91.76397705078124,28.12152099609375,40.39041519165039,,190.1027984619141,190.1027984619141,190.1027984619141,190.1027984619141,190.1027984619141,190.1027984619141,190.1027984619141,190.1027984619141,190.1027984619141,190.1027984619141,190.1027984619141,190.1027984619141,190.1027984619141,190.1027984619141,190.1027984619141,190.1027984619141,190.1027984619141,190.1027984619141,190.1027984619141,28.12152099609375
2017-06-19,190.20974731445312,77.27928924560547,148.31893920898438,34.89081573486328,187.58856201171875,97.43673706054688,91.01022338867188,28.441593170166016,40.45281600952149,,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,28.441593170166016
2017-06-20,190.20974731445312,77.87389373779297,149.39703369140625,34.57372283935547,186.8818359375,97.02882385253906,90.18023681640624,28.317121505737305,40.657833099365234,,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,190.20974731445312,28.317121505737305
2017-06-21,189.7639923095703,77.59073638916016,153.94302368164062,34.77875518798828,187.6733245849609,93.79271697998048,88.4948501586914,28.3082275390625,40.31018829345703,,189.7639923095703,189.7639923095703,189.7639923095703,189.7639923095703,189.7639923095703,189.7639923095703,189.7639923095703,189.7639923095703,189.7639923095703,189.7639923095703,189.7639923095703,189.7639923095703,189.7639923095703,189.7639923095703,189.7639923095703,189.7639923095703,189.7639923095703,189.7639923095703,189.7639923095703,28.3082275390625
2017-06-22,189.1934814453125,77.62850189208984,156.16207885742188,34.72153854370117,187.927734375,94.12810516357422,88.46098327636719,28.317121505737305,40.17646789550781,,189.1934814453125,189.1934814453125,189.1934814453125,189.1934814453125,189.1934814453125,189.1934814453125,189.1934814453125,189.1934814453125,189.1934814453125,189.1934814453125,189.1934814453125,189.1934814453125,189.1934814453125,189.1934814453125,189.1934814453125,189.1934814453125,189.1934814453125,189.1934814453125,189.1934814453125,28.317121505737305
2017-06-23,189.7997131347656,77.60018157958984,154.97616577148438,34.87650680541992,190.55670166015625,94.3728485107422,88.92678833007812,28.53049659729004,40.3369255065918,,189.7997131347656,189.7997131347656,189.7997131347656,189.7997131347656,189.7997131347656,189.7997131347656,189.7997131347656,189.7997131347656,189.7997131347656,189.7997131347656,189.7997131347656,189.7997131347656,189.7997131347656,189.7997131347656,189.7997131347656,189.7997131347656,189.7997131347656,189.7997131347656,189.7997131347656,28.53049659729004
2017-06-26,189.54116821289065,78.2986068725586,156.0272979736328,34.76683807373047,188.4365692138672,94.49977111816406,88.19841766357422,28.66385841369629,40.49738693237305,,189.54116821289065,189.54116821289065,189.54116821289065,189.54116821289065,189.54116821289065,189.54116821289065,189.54116821289065,189.54116821289065,189.54116821289065,189.54116821289065,189.54116821289065,189.54116821289065,189.54116821289065,189.54116821289065,189.54116821289065,189.54116821289065,189.54116821289065,189.54116821289065,189.54116821289065,28.66385841369629
2017-06-27,187.0182342529297,78.41185760498047,153.49380493164062,34.268524169921875,187.40953063964844,94.2096939086914,88.13914489746094,28.23710250854492,40.15864944458008,,187.0182342529297,187.0182342529297,187.0182342529297,187.0182342529297,187.0182342529297,187.0182342529297,187.0182342529297,187.0182342529297,187.0182342529297,187.0182342529297,187.0182342529297,187.0182342529297,187.0182342529297,187.0182342529297,187.0182342529297,187.0182342529297,187.0182342529297,187.0182342529297,187.0182342529297,28.23710250854492
2017-06-28,187.76705932617188,79.25186157226562,156.38670349121094,34.76921844482422,188.0973663330078,96.49398803710938,88.31700134277344,28.52161026000977,40.39933013916016,,187.76705932617188,187.76705932617188,187.76705932617188,187.76705932617188,187.76705932617188,187.76705932617188,187.76705932617188,187.76705932617188,187.76705932617188,187.76705932617188,187.76705932617188,187.76705932617188,187.76705932617188,187.76705932617188,187.76705932617188,187.76705932617188,187.76705932617188,187.76705932617188,187.76705932617188,28.52161026000977
2017-06-29,185.29763793945312,78.93094635009766,155.05703735351562,34.25660705566406,186.06204223632807,95.75975799560548,88.18148803710938,27.925922393798828,39.96253204345703,,185.29763793945312,185.29763793945312,185.29763793945312,185.29763793945312,185.29763793945312,185.29763793945312,185.29763793945312,185.29763793945312,185.29763793945312,185.29763793945312,185.29763793945312,185.29763793945312,185.29763793945312,185.29763793945312,185.29763793945312,185.29763793945312,185.29763793945312,185.29763793945312,185.29763793945312,27.925922393798828
2017-06-30,185.6007537841797,79.50667572021484,154.73358154296875,34.337669372558594,186.33529663085935,97.40953826904295,88.35934448242188,27.828123092651367,39.98035430908203,,185.6007537841797,185.6007537841797,185.6007537841797,185.6007537841797,185.6007537841797,185.6007537841797,185.6007537841797,185.6007537841797,185.6007537841797,185.6007537841797,185.6007537841797,185.6007537841797,185.6007537841797,185.6007537841797,185.6007537841797,185.6007537841797,185.6007537841797,185.6007537841797,185.6007537841797,27.828123092651367
2017-07-03,187.0627899169922,80.31837463378906,155.24569702148438,34.21369552612305,187.1267852783203,96.9653549194336,90.02777862548828,27.854799270629883,39.9001350402832,,187.0627899169922,187.0627899169922,187.0627899169922,187.0627899169922,187.0627899169922,187.0627899169922,187.0627899169922,187.0627899169922,187.0627899169922,187.0627899169922,187.0627899169922,187.0627899169922,187.0627899169922,187.0627899169922,187.0627899169922,187.0627899169922,187.0627899169922,187.0627899169922,187.0627899169922,27.854799270629883
2017-07-05,187.00038146972656,80.4225845336914,156.55735778808594,34.35436248779297,190.1609649658203,97.43673706054688,88.60494995117188,27.91761589050293,39.95361328125,,187.00038146972656,187.00038146972656,187.00038146972656,187.00038146972656,187.00038146972656,187.00038146972656,187.00038146972656,187.00038146972656,187.00038146972656,187.00038146972656,187.00038146972656,187.00038146972656,187.00038146972656,187.00038146972656,187.00038146972656,187.00038146972656,187.00038146972656,187.00038146972656,187.00038146972656,27.91761589050293
2017-07-06,185.44915771484372,79.33309936523438,154.27542114257812,34.03010559082031,189.8500213623047,96.5483856201172,87.92742156982422,27.56763458251953,39.579219818115234,,185.44915771484372,185.44915771484372,185.44915771484372,185.44915771484372,185.44915771484372,185.44915771484372,185.44915771484372,185.44915771484372,185.44915771484372,185.44915771484372,185.44915771484372,185.44915771484372,185.44915771484372,185.44915771484372,185.44915771484372,185.44915771484372,185.44915771484372,185.44915771484372,185.44915771484372,27.56763458251953
2017-07-07,186.8488311767578,79.89205169677734,154.01486206054688,34.37580871582031,190.6886138916016,96.92005920410156,87.64791870117188,27.72916603088379,39.5703010559082,,186.8488311767578,186.8488311767578,186.8488311767578,186.8488311767578,186.8488311767578,186.8488311767578,186.8488311767578,186.8488311767578,186.8488311767578,186.8488311767578,186.8488311767578,186.8488311767578,186.8488311767578,186.8488311767578,186.8488311767578,186.8488311767578,186.8488311767578,186.8488311767578,186.8488311767578,27.72916603088379
2017-07-10,187.6511993408203,79.86363220214844,154.7066192626953,34.58562469482422,192.18687438964844,97.75399780273438,87.26681518554688,27.80095672607422,39.5613899230957,,187.6511993408203,187.6511993408203,187.6511993408203,187.6511993408203,187.6511993408203,187.6511993408203,187.6511993408203,187.6511993408203,187.6511993408203,187.6511993408203,187.6511993408203,187.6511993408203,187.6511993408203,187.6511993408203,187.6511993408203,187.6511993408203,187.6511993408203,187.6511993408203,187.6511993408203,27.80095672607422
2017-07-11,186.9112701416016,79.73098754882812,155.71287536621094,34.697689056396484,194.363525390625,98.1165771484375,87.33456420898438,27.8996696472168,39.51681900024414,,186.9112701416016,186.9112701416016,186.9112701416016,186.9112701416016,186.9112701416016,186.9112701416016,186.9112701416016,186.9112701416016,186.9112701416016,186.9112701416016,186.9112701416016,186.9112701416016,186.9112701416016,186.9112701416016,186.9112701416016,186.9112701416016,186.9112701416016,186.9112701416016,186.9112701416016,27.8996696472168
2017-07-12,188.3733062744141,80.35625457763672,155.6679229736328,34.747764587402344,194.523681640625,98.7692413330078,87.98670196533203,27.96248435974121,39.677276611328125,,188.3733062744141,188.3733062744141,188.3733062744141,188.3733062744141,188.3733062744141,188.3733062744141,188.3733062744141,188.3733062744141,188.3733062744141,188.3733062744141,188.3733062744141,188.3733062744141,188.3733062744141,188.3733062744141,188.3733062744141,188.3733062744141,188.3733062744141,188.3733062744141,188.3733062744141,27.96248435974121
2017-07-13,188.1860809326172,80.87731170654297,157.25811767578125,35.23176193237305,194.32579040527344,98.32508087158205,88.1899642944336,28.061199188232425,39.60596466064453,,188.1860809326172,188.1860809326172,188.1860809326172,188.1860809326172,188.1860809326172,188.1860809326172,188.1860809326172,188.1860809326172,188.1860809326172,188.1860809326172,188.1860809326172,188.1860809326172,188.1860809326172,188.1860809326172,188.1860809326172,188.1860809326172,188.1860809326172,188.1860809326172,188.1860809326172,28.061199188232425
2017-07-14,188.79232788085935,80.79203796386719,159.1357879638672,35.5345573425293,196.4741973876953,98.5970230102539,88.4525146484375,28.195802688598636,39.82881546020508,,188.79232788085935,188.79232788085935,188.79232788085935,188.79232788085935,188.79232788085935,188.79232788085935,188.79232788085935,188.79232788085935,188.79232788085935,188.79232788085935,188.79232788085935,188.79232788085935,188.79232788085935,188.79232788085935,188.79232788085935,188.79232788085935,188.79232788085935,188.79232788085935,188.79232788085935,28.195802688598636
2017-07-17,188.7120513916016,80.7352066040039,159.37838745117188,35.65853500366211,196.9359130859375,98.66046142578124,88.2577133178711,28.267593383789062,39.87339019775391,,188.7120513916016,188.7120513916016,188.7120513916016,188.7120513916016,188.7120513916016,188.7120513916016,188.7120513916016,188.7120513916016,188.7120513916016,188.7120513916016,188.7120513916016,188.7120513916016,188.7120513916016,188.7120513916016,188.7120513916016,188.7120513916016,188.7120513916016,188.7120513916016,188.7120513916016,28.267593383789062
2017-07-18,188.3822326660156,81.01942443847656,159.4502716064453,35.78252410888672,196.2198028564453,97.756591796875,87.84272766113281,28.27656936645508,39.81990814208984,,188.3822326660156,188.3822326660156,188.3822326660156,188.3822326660156,188.3822326660156,188.3822326660156,188.3822326660156,188.3822326660156,188.3822326660156,188.3822326660156,188.3822326660156,188.3822326660156,188.3822326660156,188.3822326660156,188.3822326660156,188.3822326660156,188.3822326660156,188.3822326660156,188.3822326660156,28.27656936645508
2017-07-19,189.0865020751953,81.4078369140625,160.97756958007812,36.006629943847656,198.7073974609375,98.46873474121094,88.46945190429688,28.62654685974121,39.96253204345703,,189.0865020751953,189.0865020751953,189.0865020751953,189.0865020751953,189.0865020751953,189.0865020751953,189.0865020751953,189.0865020751953,189.0865020751953,189.0865020751953,189.0865020751953,189.0865020751953,189.0865020751953,189.0865020751953,189.0865020751953,189.0865020751953,189.0865020751953,189.0865020751953,189.0865020751953,28.62654685974121
2017-07-20,189.3985290527344,80.85835266113281,161.10336303710938,35.844505310058594,198.1420135498047,97.9848403930664,88.61343383789062,28.590656280517575,39.95361328125,,189.3985290527344,189.3985290527344,189.3985290527344,189.3985290527344,189.3985290527344,189.3985290527344,189.3985290527344,189.3985290527344,189.3985290527344,189.3985290527344,189.3985290527344,189.3985290527344,189.3985290527344,189.3985290527344,189.3985290527344,189.3985290527344,189.3985290527344,189.3985290527344,189.3985290527344,28.590656280517575
2017-07-21,188.24847412109372,81.08572387695312,161.9029541015625,35.82781219482422,199.8946685791016,97.3183364868164,87.44466400146484,28.57270812988281,40.140811920166016,,188.24847412109372,188.24847412109372,188.24847412109372,188.24847412109372,188.24847412109372,188.24847412109372,188.24847412109372,188.24847412109372,188.24847412109372,188.24847412109372,188.24847412109372,188.24847412109372,188.24847412109372,188.24847412109372,188.24847412109372,188.24847412109372,188.24847412109372,188.24847412109372,188.24847412109372,28.57270812988281
2017-07-24,187.21435546875,80.52677917480469,162.6665802001953,36.261749267578125,199.93234252929688,98.77002716064452,87.4023208618164,28.590656280517575,39.9714469909668,,187.21435546875,187.21435546875,187.21435546875,187.21435546875,187.21435546875,187.21435546875,187.21435546875,187.21435546875,187.21435546875,187.21435546875,187.21435546875,187.21435546875,187.21435546875,187.21435546875,187.21435546875,187.21435546875,187.21435546875,187.21435546875,187.21435546875,28.590656280517575
2017-07-25,177.7555694580078,80.91521453857422,162.51385498046875,36.416725158691406,200.19622802734372,104.57681274414062,88.41017150878906,28.823974609375,40.32801818847656,,177.7555694580078,177.7555694580078,177.7555694580078,177.7555694580078,177.7555694580078,177.7555694580078,177.7555694580078,177.7555694580078,177.7555694580078,177.7555694580078,177.7555694580078,177.7555694580078,177.7555694580078,177.7555694580078,177.7555694580078,177.7555694580078,177.7555694580078,177.7555694580078,177.7555694580078,28.823974609375
2017-07-26,177.4346466064453,80.81098937988281,158.0218048095703,36.58838653564453,219.9745941162109,103.64553833007812,89.02841186523438,28.411176681518555,40.77372360229492,,177.4346466064453,177.4346466064453,177.4346466064453,177.4346466064453,177.4346466064453,177.4346466064453,177.4346466064453,177.4346466064453,177.4346466064453,177.4346466064453,177.4346466064453,177.4346466064453,177.4346466064453,177.4346466064453,177.4346466064453,177.4346466064453,177.4346466064453,177.4346466064453,177.4346466064453,28.411176681518555
2017-07-27,178.34397888183594,79.43730163574219,154.66172790527344,35.8969612121582,227.0887756347656,104.42159271240234,89.86686706542969,28.330411911010746,41.11246871948242,,178.34397888183594,178.34397888183594,178.34397888183594,178.34397888183594,178.34397888183594,178.34397888183594,178.34397888183594,178.34397888183594,178.34397888183594,178.34397888183594,178.34397888183594,178.34397888183594,178.34397888183594,178.34397888183594,178.34397888183594,178.34397888183594,178.34397888183594,178.34397888183594,178.34397888183594,28.330411911010746
